season,week,game_id,game_date,posteam,home_team,away_team,opponent,home_away,passer_player_name,receiver_player_name,receptions,rec_yards,rec_tds,first_downs,total_air_yards,total_yac
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,M.Bennett,2.0,46.0,1.0,2.0,17.0,29.0
2016,2,2016_02_MIA_NE,2016-09-18,NE,NE,MIA,MIA,home,J.Garoppolo,M.Mitchell,1.0,15.0,0.0,1.0,15.0,0.0
2016,3,2016_03_HOU_NE,2016-09-22,NE,NE,HOU,HOU,home,J.Brissett,C.Hogan,1.0,3.0,0.0,0.0,-3.0,6.0
2016,3,2016_03_HOU_NE,2016-09-22,NE,NE,HOU,HOU,home,J.Brissett,D.Amendola,2.0,23.0,0.0,2.0,10.0,13.0
2016,3,2016_03_HOU_NE,2016-09-22,NE,NE,HOU,HOU,home,J.Brissett,J.Edelman,4.0,38.0,0.0,1.0,13.0,25.0
2016,3,2016_03_HOU_NE,2016-09-22,NE,NE,HOU,HOU,home,J.Brissett,J.White,1.0,2.0,0.0,0.0,-4.0,6.0
2016,3,2016_03_HOU_NE,2016-09-22,NE,NE,HOU,HOU,home,J.Brissett,M.Bennett,2.0,10.0,0.0,0.0,4.0,6.0
2016,3,2016_03_HOU_NE,2016-09-22,NE,NE,HOU,HOU,home,J.Brissett,M.Mitchell,1.0,27.0,0.0,1.0,5.0,22.0
2016,4,2016_04_BUF_NE,2016-10-02,NE,NE,BUF,BUF,home,J.Brissett,B.Bolden,2.0,15.0,0.0,1.0,2.0,13.0
2016,4,2016_04_BUF_NE,2016-10-02,NE,NE,BUF,BUF,home,J.Brissett,J.Edelman,1.0,16.0,0.0,1.0,16.0,0.0
2016,4,2016_04_BUF_NE,2016-10-02,NE,NE,BUF,BUF,home,J.Brissett,J.White,5.0,50.0,0.0,3.0,-2.0,52.0
2016,4,2016_04_BUF_NE,2016-10-02,NE,NE,BUF,BUF,home,J.Brissett,L.Blount,3.0,4.0,0.0,0.0,-5.0,9.0
2016,4,2016_04_BUF_NE,2016-10-02,NE,NE,BUF,BUF,home,J.Brissett,M.Bennett,5.0,109.0,0.0,4.0,32.0,77.0
2016,4,2016_04_BUF_NE,2016-10-02,NE,NE,BUF,BUF,home,J.Brissett,R.Gronkowski,1.0,11.0,0.0,1.0,9.0,2.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,C.Hogan,4.0,114.0,0.0,3.0,101.0,13.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,D.Amendola,2.0,11.0,0.0,0.0,7.0,4.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,J.Edelman,5.0,35.0,0.0,3.0,20.0,15.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,J.White,4.0,63.0,0.0,1.0,2.0,61.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,M.Bennett,6.0,67.0,3.0,4.0,30.0,37.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,M.Mitchell,2.0,7.0,0.0,0.0,6.0,1.0
2016,5,2016_05_NE_CLE,2016-10-09,NE,CLE,NE,CLE,away,T.Brady,R.Gronkowski,5.0,109.0,0.0,4.0,55.0,54.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,C.Hogan,1.0,39.0,0.0,1.0,15.0,24.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,D.Amendola,2.0,30.0,0.0,1.0,24.0,6.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,J.Edelman,4.0,30.0,0.0,3.0,15.0,15.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,J.White,8.0,47.0,2.0,4.0,-3.0,50.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,L.Blount,2.0,20.0,0.0,1.0,4.0,16.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,M.Bennett,5.0,48.0,0.0,2.0,30.0,18.0
2016,6,2016_06_CIN_NE,2016-10-16,NE,NE,CIN,CIN,home,T.Brady,R.Gronkowski,7.0,162.0,1.0,5.0,91.0,71.0
2016,7,2016_07_NE_PIT,2016-10-23,NE,PIT,NE,PIT,away,T.Brady,C.Hogan,2.0,25.0,0.0,1.0,20.0,5.0
2016,7,2016_07_NE_PIT,2016-10-23,NE,PIT,NE,PIT,away,T.Brady,J.Edelman,9.0,60.0,0.0,2.0,33.0,27.0
2016,7,2016_07_NE_PIT,2016-10-23,NE,PIT,NE,PIT,away,T.Brady,J.White,2.0,32.0,1.0,2.0,10.0,22.0
2016,7,2016_07_NE_PIT,2016-10-23,NE,PIT,NE,PIT,away,T.Brady,L.Blount,1.0,7.0,0.0,0.0,-5.0,12.0
2016,7,2016_07_NE_PIT,2016-10-23,NE,PIT,NE,PIT,away,T.Brady,M.Bennett,1.0,5.0,0.0,0.0,4.0,1.0
2016,7,2016_07_NE_PIT,2016-10-23,NE,PIT,NE,PIT,away,T.Brady,R.Gronkowski,4.0,93.0,1.0,4.0,59.0,34.0
2016,8,2016_08_NE_BUF,2016-10-30,NE,BUF,NE,BUF,away,T.Brady,C.Hogan,4.0,91.0,1.0,3.0,70.0,21.0
2016,8,2016_08_NE_BUF,2016-10-30,NE,BUF,NE,BUF,away,T.Brady,D.Amendola,3.0,29.0,1.0,3.0,17.0,12.0
2016,8,2016_08_NE_BUF,2016-10-30,NE,BUF,NE,BUF,away,T.Brady,J.Edelman,4.0,37.0,1.0,3.0,11.0,26.0
2016,8,2016_08_NE_BUF,2016-10-30,NE,BUF,NE,BUF,away,T.Brady,J.White,2.0,14.0,0.0,1.0,-1.0,15.0
2016,8,2016_08_NE_BUF,2016-10-30,NE,BUF,NE,BUF,away,T.Brady,M.Bennett,4.0,35.0,0.0,2.0,11.0,24.0
2016,8,2016_08_NE_BUF,2016-10-30,NE,BUF,NE,BUF,away,T.Brady,R.Gronkowski,5.0,109.0,1.0,3.0,57.0,52.0
2016,10,2016_10_SEA_NE,2016-11-13,NE,NE,SEA,SEA,home,T.Brady,D.Amendola,1.0,14.0,0.0,1.0,13.0,1.0
2016,10,2016_10_SEA_NE,2016-11-13,NE,NE,SEA,SEA,home,T.Brady,J.Edelman,7.0,99.0,0.0,5.0,64.0,35.0
2016,10,2016_10_SEA_NE,2016-11-13,NE,NE,SEA,SEA,home,T.Brady,J.White,4.0,32.0,0.0,2.0,-4.0,36.0
2016,10,2016_10_SEA_NE,2016-11-13,NE,NE,SEA,SEA,home,T.Brady,M.Bennett,7.0,102.0,0.0,3.0,45.0,57.0
2016,10,2016_10_SEA_NE,2016-11-13,NE,NE,SEA,SEA,home,T.Brady,M.Mitchell,1.0,13.0,0.0,1.0,7.0,6.0
2016,10,2016_10_SEA_NE,2016-11-13,NE,NE,SEA,SEA,home,T.Brady,R.Gronkowski,3.0,56.0,0.0,2.0,42.0,14.0
2016,11,2016_11_NE_SF,2016-11-20,NE,SF,NE,SF,away,T.Brady,D.Amendola,2.0,2.0,1.0,1.0,1.0,1.0
2016,11,2016_11_NE_SF,2016-11-20,NE,SF,NE,SF,away,T.Brady,D.Lewis,3.0,26.0,0.0,2.0,4.0,22.0
2016,11,2016_11_NE_SF,2016-11-20,NE,SF,NE,SF,away,T.Brady,J.Edelman,8.0,77.0,1.0,4.0,19.0,58.0
2016,11,2016_11_NE_SF,2016-11-20,NE,SF,NE,SF,away,T.Brady,J.White,6.0,63.0,1.0,3.0,14.0,49.0
2016,11,2016_11_NE_SF,2016-11-20,NE,SF,NE,SF,away,T.Brady,M.Bennett,1.0,14.0,0.0,1.0,13.0,1.0
2016,11,2016_11_NE_SF,2016-11-20,NE,SF,NE,SF,away,T.Brady,M.Mitchell,4.0,98.0,1.0,3.0,46.0,52.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,C.Hogan,4.0,70.0,0.0,3.0,49.0,21.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,D.Amendola,1.0,8.0,0.0,0.0,-1.0,9.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,D.Lewis,4.0,34.0,0.0,2.0,8.0,26.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,J.Develin,1.0,5.0,0.0,1.0,1.0,4.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,J.Edelman,8.0,83.0,0.0,5.0,60.0,23.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,J.White,4.0,22.0,0.0,1.0,-1.0,23.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,M.Bennett,3.0,22.0,0.0,1.0,-1.0,23.0
2016,12,2016_12_NE_NYJ,2016-11-27,NE,NYJ,NE,NYJ,away,T.Brady,M.Mitchell,5.0,42.0,2.0,5.0,30.0,12.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,C.Hogan,4.0,23.0,1.0,1.0,21.0,2.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,D.Amendola,3.0,30.0,0.0,2.0,21.0,9.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,D.Lewis,4.0,11.0,0.0,0.0,7.0,4.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,J.Edelman,8.0,101.0,0.0,5.0,70.0,31.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,J.White,4.0,18.0,0.0,0.0,-3.0,21.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,M.Bennett,2.0,4.0,0.0,0.0,-6.0,10.0
2016,13,2016_13_LA_NE,2016-12-04,NE,NE,LA,LA,home,T.Brady,M.Mitchell,8.0,82.0,0.0,6.0,52.0,30.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,C.Hogan,5.0,129.0,1.0,3.0,58.0,71.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,D.Lewis,1.0,5.0,0.0,0.0,3.0,2.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,J.Edelman,7.0,73.0,0.0,3.0,53.0,20.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,J.White,3.0,81.0,0.0,2.0,9.0,72.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,L.Blount,1.0,7.0,0.0,0.0,1.0,6.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,M.Bennett,4.0,70.0,1.0,3.0,55.0,15.0
2016,14,2016_14_BAL_NE,2016-12-12,NE,NE,BAL,BAL,home,T.Brady,M.Mitchell,4.0,41.0,1.0,2.0,20.0,21.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,C.Hogan,1.0,18.0,0.0,1.0,18.0,0.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,D.Lewis,2.0,9.0,0.0,0.0,8.0,1.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,J.Develin,1.0,13.0,0.0,1.0,7.0,6.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,J.Edelman,6.0,75.0,0.0,5.0,49.0,26.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,J.White,3.0,24.0,0.0,2.0,10.0,14.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,M.Bennett,2.0,35.0,0.0,1.0,9.0,26.0
2016,15,2016_15_NE_DEN,2016-12-18,NE,DEN,NE,DEN,away,T.Brady,M.Mitchell,1.0,14.0,0.0,1.0,14.0,0.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,J.Garoppolo,M.Floyd,1.0,6.0,0.0,0.0,6.0,0.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,C.Hogan,1.0,22.0,0.0,1.0,19.0,3.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,D.Lewis,1.0,5.0,0.0,0.0,-6.0,11.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,J.Develin,1.0,0.0,0.0,0.0,0.0,0.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,J.Edelman,5.0,89.0,0.0,4.0,73.0,16.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,J.White,3.0,32.0,1.0,2.0,25.0,7.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,M.Bennett,2.0,19.0,1.0,2.0,18.0,1.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,M.Lengel,1.0,18.0,1.0,1.0,18.0,0.0
2016,16,2016_16_NYJ_NE,2016-12-24,NE,NE,NYJ,NYJ,home,T.Brady,M.Mitchell,3.0,29.0,0.0,2.0,27.0,2.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,C.Hogan,4.0,27.0,0.0,1.0,6.0,21.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,D.Lewis,2.0,4.0,0.0,0.0,-13.0,17.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,J.Edelman,8.0,151.0,1.0,5.0,34.0,117.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,J.White,4.0,21.0,0.0,0.0,1.0,20.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,M.Bennett,3.0,33.0,1.0,3.0,15.0,18.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,M.Floyd,3.0,36.0,1.0,3.0,22.0,14.0
2016,17,2016_17_NE_MIA,2017-01-01,NE,MIA,NE,MIA,away,T.Brady,M.Lengel,1.0,4.0,0.0,0.0,3.0,1.0
